0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
0.7,0.76,1.46,0.21,0.72,0.1055,0.335
